ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-199709,Source2,2,2017-01-10 10:48:22,2017-01-10 11:18:15,42.367111,-71.05851700000002,,,0.01,Accident on Causeway St near Washington St.,N Washington St,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-01-10 10:54:00,23.0,17.0,68.0,30.67,10.0,SSE,4.6,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-199715,Source2,2,2017-01-10 11:54:27,2017-01-10 12:24:20,42.338905,-71.107239,,,0.0,Accident on Longwood Ave at Brookline Ave.,Longwood Ave,Boston,Suffolk,MA,02215-5325,US,US/Eastern,KBOS,2017-01-10 11:54:00,25.0,17.1,66.0,30.63,10.0,SE,6.9,,Partly Cloudy,True,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-199765,Source2,3,2017-01-10 18:16:18,2017-01-10 19:01:18,42.346416,-71.060837,,,0.01,Accident on I-93 Southbound at I-90.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-01-10 18:16:00,37.9,29.6,86.0,30.49,7.0,SSE,13.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-199776,Source2,2,2017-01-10 20:05:41,2017-01-10 20:34:40,42.333561,-71.07341,,,0.01,Accident Pedestrian involved on Massachusetts Ave at Albany St.,Massachusetts Ave,Boston,Suffolk,MA,02118-2318,US,US/Eastern,KBOS,2017-01-10 19:54:00,37.0,28.1,89.0,30.44,7.0,SSE,15.0,0.02,Light Rain,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-199793,Source2,2,2017-01-11 06:11:12,2017-01-11 06:41:00,42.332893,-71.071899,,,0.01,Accident on Massachusetts Ave at Melnea Cass Blvd.,Mass Avenue Connector,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-01-11 06:26:00,48.0,,83.0,30.12,10.0,SW,29.9,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-199883,Source2,3,2017-01-11 09:24:28,2017-01-11 09:54:17,42.346416,-71.060837,,,0.01,Accident on Expressway Northbound at I-90 Massachusetts Turnpike.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-01-11 08:54:00,48.0,,80.0,30.2,10.0,SW,20.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-200028,Source2,2,2017-01-12 07:08:43,2017-01-12 07:38:30,42.360268,-71.057213,,,0.01,Accident on Congress St at North St.,North St,Boston,Suffolk,MA,02109-1601,US,US/Eastern,KBOS,2017-01-12 06:54:00,51.1,,92.0,30.04,10.0,SSW,18.4,0.01,Overcast,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Day,Day,Day
A-200059,Source2,2,2017-01-12 09:06:46,2017-01-12 09:36:08,42.366508,-71.068451,,,0.01,Accident on MA-28 Storrow Dr Inbound near Leverett Circle.,Storrow Dr,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-01-12 08:54:00,53.1,,89.0,30.03,10.0,SSW,16.1,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-200175,Source2,2,2017-01-13 07:09:49,2017-01-13 07:39:42,42.33046,-71.06166800000003,,,0.01,Accident on Frontage Rd Southbound near Southampton St.,Frontage Rd,Boston,Suffolk,MA,02118-2809,US,US/Eastern,KBOS,2017-01-13 06:54:00,44.1,35.0,60.0,30.18,10.0,WNW,24.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-200204,Source2,2,2017-01-13 09:05:58,2017-01-13 09:35:45,42.333115,-71.03531600000002,,,0.01,Accident on L St at 6th St.,E 6th St,Boston,Suffolk,MA,02127-3130,US,US/Eastern,KBOS,2017-01-13 08:54:00,43.0,35.1,58.0,30.25,10.0,West,17.3,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-200401,Source2,2,2017-01-16 08:07:30,2017-01-16 08:37:16,42.35302,-71.073921,,,0.01,Accident a pedestrian involved on Berkeley St at MA-2 Commonwealth Ave.,Berkeley St,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2017-01-16 07:54:00,25.0,19.3,75.0,30.43,10.0,South,4.6,,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-200404,Source2,2,2017-01-16 08:13:58,2017-01-16 08:43:36,42.345905,-71.061295,,,0.01,Accident on Albany St at Herald St.,Albany St,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-01-16 07:54:00,25.0,19.3,75.0,30.43,10.0,South,4.6,,Clear,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-200425,Source2,2,2017-01-16 08:47:44,2017-01-16 09:17:29,42.361366,-71.072342,,,0.01,Accident on MA-28 Storrow Dr Eastbound after MA-3 Cambridge St.,Cambridge St,Boston,Suffolk,MA,02114-3110,US,US/Eastern,KBOS,2017-01-16 08:54:00,30.0,24.1,56.0,30.43,10.0,SW,5.8,,Partly Cloudy,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-200476,Source2,3,2017-01-16 15:00:16,2017-01-16 15:59:00,42.346416,-71.060837,,,0.01,Left lane blocked due to multi-vehicle accident on I-93 Southbound near I-90.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-01-16 14:54:00,39.9,32.1,38.0,30.28,10.0,SW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-200731,Source2,2,2017-01-18 08:19:22,2017-01-18 08:49:04,42.349346,-71.094994,,,0.01,Accident on Beacon St at Raleigh St.,Kenmore St,Boston,Suffolk,MA,02215-2739,US,US/Eastern,KBOS,2017-01-18 08:23:00,37.9,28.9,97.0,30.0,2.5,ENE,16.1,,Overcast,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-200757,Source2,3,2017-01-18 09:38:44,2017-01-18 10:08:24,42.335636,-71.06551400000002,,,0.01,One lane blocked due to accident on Expressway Southbound before Mass Avenue Connector.,US-1 S,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-01-18 09:52:00,39.2,30.8,100.0,30.0,1.5,ENE,15.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-200771,Source2,2,2017-01-18 10:24:36,2017-01-18 10:54:17,42.333561,-71.07341,,,0.01,Accident a pedestrian involved on Massachusetts Ave near Albany St.,Massachusetts Ave,Boston,Suffolk,MA,02118-2318,US,US/Eastern,KBOS,2017-01-18 10:08:00,39.0,30.6,100.0,30.0,2.0,ENE,15.0,0.01,Light Rain,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-200898,Source2,2,2017-01-19 08:07:56,2017-01-19 08:37:38,42.341393,-71.107536,,,0.01,Accident on Riverway near Short St.,Riverway,Boston,Suffolk,MA,02215-5311,US,US/Eastern,KBOS,2017-01-19 07:54:00,33.1,30.0,96.0,30.01,10.0,South,3.5,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-200924,Source2,2,2017-01-19 08:56:00,2017-01-19 09:25:23,42.340794,-71.053925,,,0.01,Accident on B St at Broadway.,W Broadway,Boston,Suffolk,MA,02127-1018,US,US/Eastern,KBOS,2017-01-19 08:54:00,35.1,,92.0,30.01,7.0,Calm,,,Partly Cloudy,True,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-200954,Source2,2,2017-01-19 11:19:31,2017-01-19 11:49:10,42.336487,-71.076981,,,0.01,Accident a pedestrian involved on Washington St at Massachusetts Ave.,Massachusetts Ave,Boston,Suffolk,MA,02118-4027,US,US/Eastern,KBOS,2017-01-19 10:54:00,39.9,34.5,83.0,30.0,10.0,West,8.1,,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-201057,Source2,3,2017-01-20 07:40:49,2017-01-20 08:10:31,42.347675,-71.079018,,,0.01,Accident on I-90 Massachusetts Turnpike Eastbound near MA-9 Huntington Ave.,I-90 E,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2017-01-20 07:54:00,36.0,32.1,79.0,30.03,10.0,North,4.6,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-201081,Source2,3,2017-01-20 08:47:39,2017-01-20 09:17:22,42.367451,-71.06163000000002,,,0.01,Accident on 93 Northbound at MA-28 Storrow Dr.,I-93 N,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-01-20 08:54:00,37.0,34.5,79.0,30.04,10.0,NNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-201258,Source2,2,2017-01-23 07:13:15,2017-01-23 07:43:06,42.330315,-71.06959499999998,,,0.01,Accident on Theodore Glynn Way at Massachusetts Ave.,Theodore Glynn Way,Boston,Suffolk,MA,02118-2624,US,US/Eastern,KBOS,2017-01-23 06:54:00,36.0,24.7,89.0,30.01,7.0,ENE,21.9,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-201265,Source2,2,2017-01-23 07:48:41,2017-01-23 08:18:30,42.348831,-71.092392,,,0.01,Accident on Charlesgate at MA-2 Commonwealth Ave.,Charlesgate,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2017-01-23 07:54:00,37.9,26.8,79.0,30.03,10.0,ENE,24.2,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-201295,Source2,2,2017-01-23 09:13:18,2017-01-23 09:43:02,42.351574,-71.089836,,,0.01,Accident on Storrow Dr Eastbound before MA-2A Massachusetts Ave.,Storrow Dr,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2017-01-23 09:30:00,35.1,22.7,89.0,30.06,4.0,ENE,25.3,0.0,Light Rain,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-201320,Source2,2,2017-01-23 11:03:35,2017-01-23 11:33:22,42.340591,-71.08174100000002,,,0.01,Accident on MA-28 Columbus Ave at Massachusetts Ave.,Massachusetts Ave,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-01-23 11:10:00,37.0,24.9,89.0,30.03,9.0,ENE,27.6,0.0,Overcast,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-201348,Source2,2,2017-01-23 17:45:58,2017-01-23 18:50:00,42.38662,-71.006538,,,0.01,Accident on MA-145 Saratoga St at Bennington St.,Saratoga St,Boston,Suffolk,MA,02128-1238,US,US/Eastern,KBOS,2017-01-23 17:54:00,37.9,25.7,83.0,29.92,10.0,ENE,29.9,0.0,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-201351,Source2,2,2017-01-23 17:57:10,2017-01-23 18:59:00,42.38662,-71.006538,,,0.01,Serious accident on MA-145 Saratoga St at Bennington St.,Saratoga St,Boston,Suffolk,MA,02128-1238,US,US/Eastern,KBOS,2017-01-23 17:54:00,37.9,25.7,83.0,29.92,10.0,ENE,29.9,0.0,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-201400,Source2,2,2017-01-24 04:13:08,2017-01-24 05:00:13,42.382603,-71.039307,,,0.01,Accident a pedestrian involved on Condor St at Meridian St.,Condor St,Boston,Suffolk,MA,02128-1330,US,US/Eastern,KBOS,2017-01-24 04:12:00,37.9,25.5,97.0,29.61,2.5,NE,31.1,0.06,Heavy Rain,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-201543,Source2,2,2017-01-24 09:02:11,2017-01-24 09:32:15,42.351833,-71.091202,,,0.01,Accident on Storrow Dr Westbound at MA-2A Massachusetts Ave.,Storrow Dr,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2017-01-24 08:54:00,41.0,30.2,96.0,29.49,1.5,NNE,27.6,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-201561,Source2,2,2017-01-24 10:06:28,2017-01-24 10:36:29,42.338905,-71.107239,,,0.01,Accident on Brookline Ave near Longwood Ave.,Longwood Ave,Boston,Suffolk,MA,02215-5325,US,US/Eastern,KBOS,2017-01-24 10:03:00,41.0,29.8,96.0,29.45,1.2,NNE,29.9,0.0,Light Rain,True,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-201700,Source2,2,2017-01-25 07:28:33,2017-01-25 07:58:23,42.350983,-71.093132,,,0.01,Accident on Storrow Dr Eastbound at MA-2A Massachusetts Ave.,Storrow Dr,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2017-01-25 07:54:00,37.0,27.0,73.0,29.45,10.0,WNW,18.4,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-201745,Source2,2,2017-01-25 09:08:04,2017-01-25 09:37:51,42.351574,-71.089836,,,0.01,Right lane blocked due to accident on Storrow Dr Westbound near Charlesgate.,Storrow Dr,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2017-01-25 08:54:00,36.0,25.3,73.0,29.47,10.0,WNW,19.6,,Scattered Clouds,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-201914,Source2,2,2017-01-26 08:10:26,2017-01-26 08:40:05,42.361366,-71.072342,,,0.01,Accident on MA-28 Storrow Dr Inbound at Longfellow Bridge.,Cambridge St,Boston,Suffolk,MA,02114-3110,US,US/Eastern,KBOS,2017-01-26 07:54:00,39.9,,89.0,29.41,10.0,Calm,,,Overcast,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-201983,Source2,3,2017-01-26 16:04:39,2017-01-26 16:49:19,42.346416,-71.060837,,,0.01,Heavy traffic due to accident on I-93 Northbound at I-90.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-01-26 15:54:00,46.9,,77.0,29.22,3.0,West,19.6,0.01,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-201984,Source2,2,2017-01-26 16:03:00,2017-01-26 16:47:28,42.373684,-71.036789,,,0.01,Accident on MA-1A William F McClellan Hwy near Havre St.,William F McClellan Hwy N,Boston,Suffolk,MA,02128,US,US/Eastern,KBOS,2017-01-26 15:54:00,46.9,,77.0,29.22,3.0,West,19.6,0.01,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-201990,Source2,2,2017-01-26 16:18:23,2017-01-26 17:02:17,42.353123,-71.048424,,,0.01,Accident on Seaport Blvd at Sleeper St.,Sleeper St,Boston,Suffolk,MA,02210,US,US/Eastern,KBOS,2017-01-26 16:14:00,46.9,,77.0,29.21,10.0,WSW,13.8,0.01,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-201993,Source2,2,2017-01-26 16:46:09,2017-01-26 17:30:36,42.337811,-71.04929399999997,,,0.27,Accident on E St between E St / Gold St and Broadway / E St.,E St,Boston,Suffolk,MA,02127-1929,US,US/Eastern,KBOS,2017-01-26 16:54:00,46.9,,77.0,29.22,10.0,West,11.5,0.01,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-202113,Source2,2,2016-10-21 09:27:59,2016-10-21 09:57:45,42.387749,-71.003845,,,0.0,Accident on Ashley St at Blackinton St.,Ashley St,Boston,Suffolk,MA,02128-2620,US,US/Eastern,KBOS,2016-10-21 09:01:00,62.1,,100.0,29.88,3.0,ESE,9.2,,Overcast,False,False,True,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-202126,Source2,2,2016-10-21 10:21:27,2016-10-21 10:51:16,42.355461,-71.060539,,,0.0,Accident on Washington St near Winter St.,Winter St,Boston,Suffolk,MA,02108-4704,US,US/Eastern,KBOS,2016-10-21 09:54:00,64.0,,100.0,29.85,3.0,ESE,8.1,,Overcast,True,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-202144,Source2,2,2016-10-21 11:21:56,2016-10-21 11:51:50,42.351772,-71.045486,,,0.01,Accident on Seaport Blvd near Boston Wharf Rd.,Boston Wharf Rd,Boston,Suffolk,MA,02210,US,US/Eastern,KBOS,2016-10-21 11:18:00,66.9,,93.0,29.81,10.0,ENE,6.9,,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-202306,Source2,3,2016-10-22 14:31:12,2016-10-22 15:15:39,42.361767,-71.055298,,,0.01,Accident on I-93 Southbound at State St.,US-1 S,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2016-10-22 14:18:00,57.0,,93.0,29.16,10.0,West,13.8,0.05,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-202408,Source2,2,2016-10-24 06:51:43,2016-10-24 07:21:08,42.321686,-71.051735,,,0.01,Multi-vehicle accident on Columbia Rd at MA-3A Kosciuszko Cir.,Kosciuszko Cir,Boston,Suffolk,MA,02127,US,US/Eastern,KBOS,2016-10-24 06:54:00,51.1,,66.0,29.77,10.0,SW,15.0,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-202564,Source2,3,2016-10-25 07:42:26,2016-10-25 08:12:10,42.363148,-71.057953,,,0.01,Accident on 93 O'Neill Tunnel Southbound near Callahan Tunnel.,Surface Rd,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2016-10-25 07:54:00,42.1,35.7,55.0,30.09,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-202598,Source2,2,2016-10-25 10:21:13,2016-10-25 10:51:04,42.351574,-71.089836,,,0.01,Accident on Storrow Dr Eastbound before Charlesgate.,Storrow Dr,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2016-10-25 09:54:00,45.0,37.1,44.0,30.09,10.0,WNW,19.6,,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-202603,Source2,2,2016-10-25 11:02:49,2016-10-25 11:32:38,42.351772,-71.12129200000003,,,0.01,Accident on US-20 Commonwealth Ave at Babcock St.,Babcock St,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2016-10-25 10:54:00,46.0,39.0,42.0,30.09,10.0,WNW,17.3,,Partly Cloudy,True,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-202613,Source2,2,2016-10-25 12:27:10,2016-10-25 12:56:48,42.357407,-71.05837199999998,,,0.01,Accident on Washington St at School St.,Washington St,Boston,Suffolk,MA,02108-5104,US,US/Eastern,KBOS,2016-10-25 12:54:00,46.9,,39.0,30.08,10.0,WNW,13.8,,Mostly Cloudy,True,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day
A-202710,Source2,3,2016-10-26 07:19:55,2016-10-26 07:49:11,42.346416,-71.060837,,,0.01,Multi-vehicle accident on 93 O'Neill Tunnel Southbound before I-90 Massachusetts Turnpike.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2016-10-26 06:54:00,37.0,28.9,67.0,30.3,10.0,West,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-202736,Source2,3,2016-10-26 08:25:02,2016-10-26 08:54:43,42.354748,-71.051941,,,0.01,Accident on 93 O'Neill Tunnel Northbound at Summer St.,I-93 N,Boston,Suffolk,MA,02110,US,US/Eastern,KBOS,2016-10-26 08:54:00,39.9,32.1,63.0,30.34,10.0,NW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-202872,Source2,2,2016-10-27 07:08:36,2016-10-27 07:38:30,42.336929,-71.09365799999998,,,0.0,Accident on Parker St at Ruggles St.,Parker St,Boston,Suffolk,MA,02115,US,US/Eastern,KBOS,2016-10-27 06:54:00,34.0,28.0,73.0,30.46,10.0,NW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Day,Day,Day
A-202906,Source2,2,2016-10-27 09:21:08,2016-10-27 09:50:46,42.341099,-71.081108,,,0.01,Accident a pedestrian involved on MA-28 Columbus Ave at Springfield St.,W Springfield St,Boston,Suffolk,MA,02118-3406,US,US/Eastern,KBOS,2016-10-27 08:54:00,37.0,32.4,73.0,30.48,10.0,NW,5.8,,Overcast,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-202912,Source2,2,2016-10-27 09:57:16,2016-10-27 10:27:09,42.353378,-71.064247,,,0.01,Accident on Tremont St near Avery St.,Tremont St,Boston,Suffolk,MA,02111-1009,US,US/Eastern,KBOS,2016-10-27 09:54:00,39.9,36.7,70.0,30.47,10.0,WNW,4.6,,Overcast,True,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day
A-203155,Source2,3,2016-10-31 09:56:57,2016-10-31 10:26:44,42.346416,-71.060837,,,0.01,Accident on Expressway Northbound at I-90 Massachusetts Turnpike.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2016-10-31 09:54:00,46.0,39.3,63.0,30.11,10.0,NNW,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-203170,Source2,2,2016-10-31 11:37:29,2016-10-31 12:22:00,42.351864,-71.07821700000002,,,0.01,Accident on Dartmouth St at MA-2 Commonwealth Ave.,Dartmouth St,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2016-10-31 11:54:00,48.9,,56.0,30.13,10.0,NNW,13.8,,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-203182,Source2,2,2016-10-31 13:55:20,2016-10-31 14:24:51,42.357578,-71.056427,,,2.66,Accident on Congress St both ways between Northern Ave and Post Office Sq.,Water St,Boston,Suffolk,MA,02109-4823,US,US/Eastern,KBOS,2016-10-31 13:54:00,52.0,,50.0,30.13,10.0,WNW,10.4,,Partly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-203364,Source2,3,2016-11-01 11:52:26,2016-11-01 12:22:19,42.3354,-71.06546,,,0.01,Accident on I-93 Southbound before Exits 18 20 Frontage Rd.,Mass Avenue Connector,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2016-11-01 11:54:00,48.9,,69.0,30.42,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-203455,Source2,3,2016-11-02 07:06:47,2016-11-02 07:36:27,42.361477,-71.054733,,,0.01,Multi-vehicle accident on 93 O'Neill Tunnel Southbound before Callahan Tunnel.,US-1 S,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2016-11-02 06:54:00,52.0,,83.0,30.22,10.0,SSW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-203605,Source2,2,2016-11-03 06:52:37,2016-11-03 07:22:29,42.339695,-71.07958199999999,,,0.01,Accident on Tremont St near Springfield St.,Tremont St,Boston,Suffolk,MA,02118-1105,US,US/Eastern,KBOS,2016-11-03 06:54:00,53.1,,96.0,30.0,7.0,ENE,5.8,0.02,Light Rain,True,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-203818,Source2,2,2016-11-04 09:26:45,2016-11-04 09:56:32,42.342804,-71.073776,,,0.01,Accident a pedestrian involved on Dartmouth St at Tremont St.,Tremont St,Boston,Suffolk,MA,02118-1604,US,US/Eastern,KBOS,2016-11-04 09:54:00,51.1,,66.0,30.07,10.0,NW,16.1,,Partly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
